,Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
68499,201414A139714,1,1,1,1,54,8,3,0,0,0,0,0,9,3
68504,201414A140614,1,1,1,2,27,6,3,0,0,0,0,0,9,1
68513,201414A142314,2,1,2,1,34,6,3,0,0,1,0,0,9,1
68514,201414A142614,2,1,1,1,30,6,3,0,0,0,0,0,9,1
68515,201414A142614,3,2,2,2,37,7,3,0,0,1,0,0,9,1
68531,201414A145314,3,1,1,2,18,4,3,0,0,0,0,0,9,1
68534,201414A147414,1,1,2,2,25,5,3,0,0,1,0,0,9,1
68577,201414A153514,1,1,1,1,26,6,3,0,0,0,0,0,9,1
68578,201414A153514,1,2,2,1,27,6,3,0,0,2,0,0,9,1
68579,201414A153514,1,3,2,2,21,5,3,0,0,1,0,0,9,1
68645,201414A162914,1,1,1,1,57,9,2,0,0,0,0,0,9,3
68674,201414A166514,2,1,2,2,29,6,3,0,0,1,0,0,9,1
68675,201414A166514,2,2,2,1,10,2,3,0,0,2,0,0,9,1
68676,201414A166714,1,1,1,2,31,6,3,0,0,0,0,0,9,2
68695,201414A170114,1,1,1,1,22,5,3,0,0,0,0,0,9,1
68696,201414A170114,1,2,2,1,21,5,3,0,0,1,0,0,9,1
68704,201414A171714,1,1,1,1,27,6,3,0,0,0,0,0,9,3
68707,201414A172914,1,1,1,2,25,5,3,0,0,0,0,0,9,1
68708,201414A173114,1,1,1,1,36,7,3,0,0,0,0,0,9,1
68709,201414A173114,1,2,2,1,45,7,3,0,0,1,0,0,9,3
68710,201414A173114,1,3,2,1,28,6,3,0,0,2,0,0,9,1
68711,201414A173114,1,4,2,1,39,7,3,0,0,2,0,0,9,1
68717,201414A174714,1,2,1,1,26,6,3,0,0,0,0,0,21,1
68718,201414A174714,2,1,1,1,38,7,3,0,0,0,0,0,9,1
68719,201414A174714,3,3,1,1,50,8,3,0,0,0,0,0,9,1
68720,201414A174714,5,4,1,1,56,9,3,0,0,0,0,0,9,3
68721,201414A174714,5,6,2,2,46,8,3,0,0,1,0,0,9,3
68722,201414A174714,6,5,1,1,55,8,3,0,0,0,0,0,9,2
68723,201414A175214,1,1,1,1,89,11,3,0,0,0,0,0,9,1
68733,201414A176514,2,1,2,1,79,11,3,0,0,2,0,0,9,1
68737,201414A177414,1,1,1,1,27,6,3,0,0,0,0,0,9,1
68738,201414A177414,1,6,2,2,9,2,3,0,0,1,0,0,9,1
68739,201414A177414,2,2,1,1,42,7,3,0,0,0,0,0,9,-1
68740,201414A177414,2,3,2,2,10,2,3,0,0,2,0,0,9,-1
68741,201414A177414,2,4,2,2,5,1,3,0,0,2,0,0,9,-1
68742,201414A177414,2,5,2,1,13,3,3,0,0,2,0,0,9,-1
68757,201414A180814,1,1,2,2,16,4,3,0,0,1,0,0,9,1
68758,201414A180814,1,2,2,1,19,4,3,0,0,2,0,0,9,1
68759,201414A180814,1,3,2,1,17,4,3,0,0,2,0,0,9,1
68760,201414A180814,1,4,2,1,17,4,3,0,0,2,0,0,9,1
68772,201414A182014,2,1,1,1,43,7,3,0,0,0,0,0,19,3
68773,201414A182014,3,2,1,1,26,6,3,0,0,0,0,0,9,1
68776,201414A182414,1,1,1,2,42,7,3,0,0,0,0,0,9,3
68777,201414A182414,1,2,2,2,35,6,3,0,0,2,0,0,9,1
68778,201414A182414,1,3,2,2,9,2,3,0,0,1,0,0,9,1
68812,201414A186314,1,1,1,2,41,7,3,0,0,0,0,0,9,1
68821,201414A188014,2,1,1,1,53,8,3,0,0,0,0,0,9,2
68822,201414A188014,2,2,2,2,51,8,3,0,0,1,0,0,9,1
68830,201414A189414,1,1,1,1,46,8,3,0,0,0,0,0,9,1
68832,201414A190214,2,1,1,1,28,6,3,0,0,0,0,0,19,1
68853,201414A194814,1,1,1,1,35,6,3,0,0,0,0,0,9,1
68854,201414A194814,1,3,2,1,15,3,3,0,0,2,0,0,9,1
68855,201414A194814,2,2,1,2,53,8,3,0,0,0,0,0,9,1
68904,201414B007614,1,1,1,1,25,5,3,0,0,0,0,0,9,1
68918,201414B009914,2,1,1,2,30,6,3,0,0,0,0,0,9,2
68983,201414B020914,2,1,1,1,60,9,3,0,0,0,0,0,9,1
69047,201414B031914,1,1,1,2,26,6,3,0,0,0,0,0,9,1
69048,201414B031914,1,2,2,2,28,6,3,0,0,1,0,0,9,1
69049,201414B031914,1,3,2,1,23,5,3,0,0,1,0,0,9,1
69050,201414B031914,1,4,2,1,35,6,3,0,0,2,0,0,9,1
69051,201414B031914,1,5,2,1,11,3,3,0,0,2,0,0,9,1
69085,201414B037314,1,1,1,2,33,6,3,0,0,0,0,0,9,3
69086,201414B037314,2,2,1,1,23,5,3,0,0,0,0,0,9,1
69167,201414B049814,1,1,1,1,46,8,3,0,0,0,0,0,90,2
69203,201414B057514,1,1,2,2,32,6,2,0,0,1,0,0,9,1
69204,201414B057514,1,2,2,2,9,2,3,0,0,1,0,0,9,1
69205,201414B057514,1,3,2,1,7,2,3,0,0,2,0,0,9,1
69206,201414B057514,1,4,2,2,6,2,3,0,0,2,0,0,9,1
69207,201414B057514,1,5,2,1,4,1,3,0,0,2,0,0,9,1
69208,201414B057514,1,6,2,2,2,1,3,0,0,2,0,0,9,1
69209,201414B057514,1,7,2,2,1,1,3,0,0,2,0,0,9,1
69210,201414B057514,1,8,2,1,19,4,2,0,0,2,0,0,9,1
69221,201414B058914,1,1,2,2,31,6,3,0,0,1,0,0,9,1
69241,201414B063114,2,1,2,2,23,5,3,0,0,0,4,0,11,1
69293,201414B070414,1,1,2,2,27,6,3,0,0,1,0,0,9,1
69377,201414B081114,2,1,1,1,20,4,3,0,0,0,0,0,9,1
69388,201414B083314,1,1,1,2,24,5,3,0,0,0,0,0,9,1
69482,201414B101714,1,1,1,1,21,5,3,0,0,0,0,0,9,2
69490,201414B103714,1,1,1,1,55,8,3,0,0,0,0,0,9,3
69491,201414B103714,1,3,2,1,25,5,3,0,0,1,0,0,9,3
69492,201414B103714,2,2,1,1,47,8,3,0,0,0,0,0,9,1
69493,201414B103714,2,4,2,2,44,7,3,0,0,1,0,0,9,1
69494,201414B103714,2,5,2,2,25,5,3,0,0,2,0,0,9,1
69495,201414B103714,2,6,2,2,20,4,3,0,0,2,0,0,9,1
69496,201414B103714,2,7,2,2,67,10,3,0,0,2,0,0,9,1
69525,201414B108414,1,1,1,2,54,8,3,0,0,0,0,0,9,1
69526,201414B108414,2,2,1,2,29,6,3,0,0,0,0,0,9,1
69527,201414B108414,3,3,1,1,32,6,3,0,0,0,0,0,9,1
69528,201414B108414,4,4,1,1,23,5,3,0,0,0,0,0,9,-1
69529,201414B108414,4,5,2,1,23,5,3,0,0,1,0,0,9,-1
69546,201414B112514,2,1,1,1,50,8,3,0,0,0,0,0,9,1
69547,201414B112514,2,2,2,1,48,8,3,0,0,2,0,0,9,1
69548,201414B112514,2,3,2,1,58,9,3,0,0,2,0,0,9,1
69549,201414B112514,2,4,2,1,63,9,3,0,0,2,0,0,9,1
69556,201414B113614,1,3,2,2,32,6,3,0,0,1,0,0,9,1
69557,201414B113614,2,1,1,1,42,7,3,0,0,0,0,0,8,1
69558,201414B113614,3,2,1,2,31,6,3,0,0,0,0,0,9,1
69576,201414B115614,1,1,1,2,26,6,3,0,0,0,0,0,9,1
69577,201414B115714,1,1,1,2,46,8,3,0,0,0,0,0,9,3
69578,201414B115714,2,2,1,2,20,4,3,0,0,0,0,0,9,1
69584,201414B116814,2,1,1,2,69,10,3,0,0,0,0,0,9,1
69585,201414B116814,2,2,2,1,70,10,3,0,0,1,0,0,9,1
69610,201414B120214,1,1,1,1,31,6,3,0,0,0,0,0,9,1
69611,201414B120214,3,2,1,1,30,6,3,0,0,0,0,0,9,3
69632,201414B123714,1,1,1,2,47,8,3,0,0,0,0,0,9,1
69633,201414B123714,1,3,2,1,15,3,3,0,0,1,0,0,9,1
69634,201414B123714,1,4,2,2,15,3,3,0,0,2,0,0,9,1
69635,201414B123714,1,5,2,1,28,6,3,0,0,2,0,0,9,1
69636,201414B123714,3,2,1,2,27,6,3,0,0,0,0,0,9,1
69689,201414C000214,3,1,1,2,35,6,3,0,0,0,0,0,9,1
69690,201414C000814,3,1,1,1,25,5,3,0,0,0,0,0,9,2
69723,201414C006314,1,1,1,2,22,5,3,0,0,0,0,0,9,1
69724,201414C006314,1,2,2,2,25,5,3,0,0,1,0,0,9,1
69725,201414C006414,3,1,1,2,51,8,3,0,0,0,0,0,9,2
69726,201414C006414,4,2,1,2,50,8,3,0,0,0,0,0,9,1
69731,201414C007514,2,1,1,1,54,8,3,0,0,0,0,0,21,1
69732,201414C007514,3,2,1,1,40,7,3,0,0,0,0,0,21,2
69733,201414C007514,4,3,1,1,43,7,3,0,0,0,0,0,90,1
69734,201414C007514,5,4,2,2,42,7,3,0,0,1,0,0,9,2
69735,201414C008414,1,1,1,1,41,7,3,0,0,0,0,0,9,1
69736,201414C008414,1,2,2,2,31,6,3,0,0,1,0,0,9,1
69745,201414C009114,2,1,1,2,23,5,3,0,0,0,0,0,9,1
69746,201414C009214,1,1,1,1,25,5,3,0,0,0,0,0,9,1
69747,201414C009214,1,2,2,2,27,6,3,0,0,2,0,0,9,1
69748,201414C009214,1,3,2,1,36,7,3,0,0,2,0,0,9,1
69749,201414C009214,1,4,2,2,24,5,3,0,0,1,0,0,9,1
69779,201414C015714,1,1,1,2,27,6,3,0,0,0,0,0,9,1
69789,201414C018114,1,1,1,2,45,7,3,0,0,0,0,0,3,1
69791,201414C018314,1,1,2,2,20,4,3,0,0,1,0,0,9,1
69798,201414C020014,1,1,1,1,44,7,3,0,0,0,0,0,9,1
69800,201414C020414,1,1,1,1,20,4,3,0,0,0,0,0,9,1
69801,201414C020414,1,2,2,1,17,4,3,0,0,1,0,0,9,1
69818,201414C022114,2,2,2,2,25,5,3,0,0,1,0,0,9,1
69819,201414C022114,3,1,1,1,29,6,3,0,0,0,0,0,8,1
69820,201414C022114,3,3,2,1,32,6,3,0,0,1,0,0,8,1
69833,201414C023814,1,1,1,1,17,4,3,0,0,0,0,0,9,1
69834,201414C023914,1,1,1,1,17,4,3,0,0,0,0,0,9,1
69847,201414C026614,1,1,1,1,31,6,3,0,0,0,0,0,9,1
69865,201414C029814,2,1,1,1,59,9,3,0,0,0,0,0,9,1
69896,201414C033614,1,1,1,2,42,7,3,0,0,0,0,0,9,2
69902,201414C034514,2,1,1,1,37,7,3,0,0,0,0,0,9,1
69904,201414C034714,1,1,1,1,42,7,3,0,0,0,0,0,21,2
69908,201414C035614,1,1,1,1,25,5,3,0,0,0,0,0,9,1
69909,201414C035814,1,1,1,1,42,7,3,0,0,0,0,0,9,1
69910,201414C035814,2,2,1,2,29,6,3,0,0,0,0,0,9,1
69913,201414C037214,2,1,1,1,26,6,3,0,0,0,0,0,19,2
69931,201414C041214,1,1,1,1,52,8,3,0,0,0,0,0,9,2
69932,201414C041414,1,1,1,1,27,6,3,0,0,0,0,0,19,1
69933,201414C041414,2,2,1,1,43,7,3,0,0,0,0,0,19,1
69934,201414C041514,2,1,1,2,22,5,3,0,0,0,0,0,9,1
69938,201414C042314,1,1,1,1,35,6,3,0,0,0,0,0,9,1
69939,201414C042314,2,2,1,1,33,6,3,0,0,0,0,0,9,3
69940,201414C042314,3,3,1,1,30,6,3,0,0,0,0,0,9,1
69941,201414C042314,4,4,1,1,23,5,3,0,0,0,0,0,9,2
69943,201414C043414,1,1,1,2,37,7,3,0,0,0,0,0,9,1
69945,201414C044214,2,1,1,1,51,8,3,0,0,0,0,0,9,1
69976,201414C049514,1,1,1,1,59,9,2,0,0,0,0,0,3,1
69981,201414C050614,3,1,1,2,24,5,3,0,0,0,0,0,9,1
69983,201414C050814,1,1,1,1,58,9,3,0,0,0,0,0,9,1
69984,201414C050814,2,2,1,2,33,6,3,0,0,0,0,0,9,1
70002,201414C053414,2,1,1,1,50,8,3,0,0,0,0,0,9,1
70030,201414C058814,3,1,1,2,30,6,3,0,0,0,0,0,9,2
70042,201414C061014,1,1,1,2,41,7,3,0,0,0,0,0,9,1
70049,201414C063614,1,1,1,2,24,5,3,0,0,0,0,0,9,2
70052,201414C064514,1,1,1,2,20,4,2,0,0,0,0,0,9,2
70069,201414C066914,2,1,1,1,22,5,3,0,0,0,0,0,19,1
70070,201414C066914,2,2,2,1,43,7,3,0,0,0,0,0,19,1
70071,201414C066914,2,3,2,1,45,7,3,0,0,0,0,0,19,1
70072,201414C066914,2,4,2,1,42,7,3,0,0,0,0,0,19,1
70073,201414C066914,2,5,2,1,30,6,3,0,0,0,0,0,19,1
70090,201414C070414,2,1,1,1,62,9,3,0,0,0,0,0,9,1
70123,201414C076714,1,1,1,2,60,9,3,0,0,0,0,0,9,1
70124,201414C076714,1,2,2,1,57,9,3,0,0,1,0,0,9,1
70125,201414C076714,1,3,2,1,24,5,3,0,0,2,0,0,9,1
70126,201414C076714,2,4,1,1,26,6,3,0,0,0,0,0,8,1
70133,201414C077614,1,1,1,1,36,7,3,0,0,0,0,0,9,1
70136,201414C078314,1,3,2,1,39,7,3,0,0,1,0,0,9,1
70137,201414C078314,2,1,1,1,41,7,3,0,0,0,0,0,9,1
70138,201414C078314,2,2,2,1,11,3,3,0,0,2,0,0,9,1
70139,201414C078314,2,4,2,1,15,3,3,0,0,2,0,0,9,1
70144,201414C079414,2,1,1,1,67,10,3,0,0,0,0,0,9,1
70145,201414C079414,3,2,2,2,9,2,3,0,0,0,0,0,19,3
70147,201414C079614,2,1,1,2,43,7,3,0,0,0,0,0,9,2
70155,201414C081714,5,1,1,1,55,8,3,0,0,0,0,0,21,1
70166,201414C083914,1,1,1,1,46,8,3,0,0,0,0,0,9,1
70183,201414C085214,1,3,2,2,20,4,3,0,0,2,0,0,9,1
70184,201414C085214,2,1,1,2,20,4,3,0,0,0,0,0,9,1
70185,201414C085214,2,2,2,1,22,5,3,0,0,1,0,0,9,3
70253,201414C097014,2,1,1,2,45,7,3,0,0,0,0,0,9,1
70269,201414C099614,1,1,1,1,45,7,3,0,0,0,0,0,9,1
70284,201414C102214,1,1,1,1,36,7,3,0,0,0,0,0,9,2
70299,201414C104514,1,1,1,2,46,8,3,0,0,0,0,0,9,1
70300,201414C104514,2,2,1,2,31,6,3,0,0,0,0,0,9,1
70301,201414C104514,3,3,1,2,29,6,3,0,0,0,0,0,9,1
70318,201414C108114,2,3,2,2,70,10,3,0,0,1,0,0,9,1
70319,201414C108114,3,1,1,2,54,8,3,0,0,0,0,0,9,2
70320,201414C108114,5,2,2,2,73,10,3,0,0,1,0,0,9,1
70321,201414C108314,1,1,1,2,30,6,3,0,0,0,0,0,9,1
70333,201414C110514,1,1,1,2,37,7,3,0,0,0,0,0,9,3
70334,201414C110514,2,2,1,1,77,11,3,0,0,0,0,0,9,1
70353,201414C113814,1,1,1,2,62,9,3,0,0,0,0,0,19,1
70354,201414C113814,2,2,1,1,19,4,3,0,0,0,0,0,9,1
70355,201414C113914,2,1,1,1,35,6,3,0,0,0,0,0,9,1
70356,201414C113914,2,2,2,2,36,7,3,0,0,1,0,0,9,1
70367,201414C116214,2,1,1,1,40,7,2,0,0,0,0,0,9,1
70368,201414C116214,3,2,1,1,37,7,3,0,0,0,0,0,9,1
70396,201414C120714,1,1,1,2,29,6,3,0,0,0,0,0,9,1
70400,201414C121714,1,1,1,1,34,6,2,0,0,0,0,0,1,1
70403,201414C122214,1,1,1,2,48,8,3,0,0,0,0,0,9,1
70404,201414C122214,1,2,2,2,11,3,3,0,0,2,0,0,9,1
70405,201414C122214,1,3,2,1,17,4,3,0,0,1,0,0,9,1
70484,201414C133714,1,1,1,2,39,7,3,0,0,0,0,0,9,1
70485,201414C134114,2,1,1,1,34,6,3,0,0,0,0,0,9,1
70495,201414C137714,1,5,2,2,32,6,3,0,0,1,0,0,9,1
70496,201414C137714,1,6,2,2,8,2,3,0,0,2,0,0,9,1
70497,201414C137714,2,1,1,2,26,6,3,0,0,0,0,0,9,1
70498,201414C137714,2,3,2,1,26,6,3,0,0,1,0,0,9,3
70499,201414C137714,2,4,2,2,24,5,3,0,0,2,0,0,9,3
70500,201414C137714,3,2,1,1,57,9,3,0,0,0,0,0,9,1
70516,201414C141214,1,1,1,2,27,6,3,0,0,0,0,0,9,1
70526,201414C142014,1,1,1,1,33,6,3,0,0,0,0,0,9,1
70527,201414C142014,1,2,2,1,33,6,3,0,0,1,0,0,9,1
70566,201414K008914,2,1,1,1,17,4,3,0,0,0,0,0,9,1
70567,201414K008914,2,2,2,2,18,4,3,0,0,1,0,0,9,1
70614,201414K019914,1,1,1,1,69,10,3,0,0,0,0,0,9,1
70622,201414K020614,1,1,1,1,36,7,3,0,0,0,0,0,9,-1
70783,201414K050114,2,1,1,1,34,6,3,0,0,0,0,0,9,1
70784,201414K050114,3,2,1,2,49,8,3,0,0,0,0,0,9,1
70809,201414K054114,2,1,1,1,25,5,3,0,0,0,0,0,9,1
70810,201414K054114,3,2,1,1,42,7,3,0,0,0,0,0,9,1
70839,201414K060414,1,1,1,2,26,6,3,0,0,0,0,0,9,3
70968,201414K090514,1,1,1,2,44,7,3,0,0,0,0,0,9,3
71069,201414K113314,1,1,1,1,39,7,3,0,0,0,0,0,9,1
71070,201414K113314,1,2,2,2,34,6,3,0,0,1,0,0,9,1
71117,201414K125314,2,1,1,2,20,4,3,0,0,0,0,0,9,2
71118,201414K125314,3,2,2,2,56,9,3,0,0,1,0,0,9,1
71119,201414K125314,4,3,2,2,43,7,3,0,0,1,0,0,9,1
71377,201414K176114,1,1,1,1,38,7,3,0,0,0,0,0,19,1
71378,201414K176114,2,2,1,1,35,6,3,0,0,0,0,0,21,1
71383,201414K177314,1,1,1,2,37,7,3,0,0,0,0,0,9,1
71384,201414K177314,1,3,2,1,35,6,3,0,0,1,0,0,9,1
71385,201414K177314,4,2,1,1,27,6,3,0,0,0,0,0,9,1
71440,201414K187014,2,1,1,1,65,9,3,0,0,0,0,0,9,1
71565,201414K211714,1,1,2,1,31,6,3,0,0,1,0,0,9,1
71748,201414K250614,2,1,1,1,46,8,3,0,0,0,0,0,9,1
71818,201414K264114,1,1,1,1,52,8,3,0,0,0,0,0,9,1
71932,201414K284914,1,1,1,1,80,11,3,0,0,0,0,0,19,3
71933,201414K284914,1,3,2,1,70,10,2,0,0,0,0,0,19,1
71934,201414K284914,2,2,1,1,28,6,3,0,0,0,0,0,9,1
71954,201414K288814,1,1,1,1,28,6,3,0,0,0,0,0,9,1
71983,201414K294614,2,1,1,1,52,8,3,0,0,0,0,0,9,3
71984,201414K294614,2,3,2,2,36,7,3,0,0,1,0,0,9,1
71985,201414K294614,3,2,2,2,26,6,3,0,0,1,0,0,9,1
72020,201414K300314,2,1,1,2,50,8,3,0,0,0,0,0,9,2
72021,201414K300314,2,2,2,2,50,8,3,0,0,1,0,0,9,1
72078,201414K310914,1,1,1,1,44,7,3,0,0,0,0,0,19,1
72079,201414K310914,1,2,2,1,36,7,3,0,0,0,0,0,19,1
72094,201414K313814,2,1,2,1,64,9,3,0,0,1,0,0,9,1
72099,201414K315114,1,1,1,1,45,7,3,0,0,0,0,0,9,1
72115,201414K317314,1,1,1,1,44,7,3,0,0,0,0,0,9,1
72953,2014160B00181,2,1,1,1,26,6,3,0,0,0,0,0,9,1
72966,2014160B00291,1,1,1,1,63,9,2,0,0,0,0,0,21,3
72967,2014160B00301,1,1,1,1,23,5,3,0,0,0,0,0,9,2
72968,2014160B00311,1,1,1,1,38,7,3,0,0,0,0,0,21,1
73004,2014160B00581,1,1,1,1,47,8,3,0,0,0,0,0,21,1
73027,2014160B00771,2,1,1,1,30,6,3,0,0,0,0,0,9,1
73034,2014160B00821,1,1,1,1,39,7,3,0,0,0,0,0,9,1
73035,2014160B00821,1,2,2,1,23,5,3,0,0,2,0,0,9,1
73036,2014160B00821,1,3,2,1,41,7,3,0,0,1,0,0,9,1
73041,2014160B00851,1,1,1,2,25,5,3,0,0,0,0,0,9,3
73107,2014160B01341,1,1,2,2,43,7,3,0,0,2,0,0,9,1
73108,2014160B01341,1,2,2,1,26,6,3,0,0,1,0,0,9,1
73109,2014160B01341,2,3,1,1,68,10,3,0,0,0,0,0,9,1
73193,2014160B01911,1,1,2,1,1,1,3,0,0,2,0,0,9,1
73194,2014160B01911,1,2,2,1,8,2,3,0,0,2,0,0,9,1
73195,2014160B01911,1,3,2,2,17,4,3,0,0,2,0,0,9,1
73218,2014160B02111,1,1,2,2,49,8,3,0,0,0,0,0,19,1
73222,2014160B02161,2,1,2,2,44,7,3,0,0,1,0,0,9,1
73231,2014160B02221,1,1,1,1,49,8,3,0,0,0,0,0,21,1
73250,2014160B02361,1,1,2,1,28,6,3,0,0,0,0,0,19,1
73267,2014160B02521,1,1,1,1,25,5,3,0,0,0,0,0,9,1
73268,2014160B02521,1,5,2,2,23,5,2,0,0,1,0,0,9,1
73269,2014160B02521,2,2,1,2,41,7,3,0,0,0,0,0,9,1
73270,2014160B02521,2,3,2,1,6,2,3,0,0,2,0,0,9,1
73271,2014160B02521,2,4,2,1,71,10,3,0,0,2,0,0,9,1
73299,2014160B02681,1,1,1,1,26,6,3,0,0,0,0,0,19,1
73347,2014160B03021,2,1,1,2,31,6,3,0,0,0,0,0,9,1
73371,2014160B03151,1,1,1,1,86,11,2,0,0,0,0,0,9,2
73372,2014160B03161,1,1,1,2,54,8,3,0,0,0,0,0,9,1
73376,2014160B03181,2,1,1,2,51,8,3,0,0,0,0,0,9,1
73386,2014160B03311,2,1,1,1,61,9,3,0,0,0,0,0,9,1
73387,2014160B03311,2,2,2,2,58,9,3,0,0,1,0,0,9,1
73412,2014160B03481,1,1,1,1,46,8,3,0,0,0,0,0,9,1
73483,2014160B03971,1,1,1,1,25,5,3,0,0,0,0,0,19,1
73494,2014160B04061,1,1,2,2,39,7,3,0,0,1,0,0,9,2
73554,2014160B04501,1,1,1,1,38,7,3,0,0,0,0,0,9,1
73580,2014160B04641,1,1,1,2,36,7,3,0,0,0,0,0,9,2
73581,2014160B04641,1,3,2,1,10,2,3,0,0,1,0,0,9,2
73582,2014160B04641,2,2,1,2,48,8,3,0,0,0,0,0,9,2
73583,2014160B04641,2,4,2,1,37,7,3,0,0,1,0,0,9,2
73584,2014160B04651,1,1,1,1,60,9,3,0,0,0,0,0,9,3
73585,2014160B04651,2,2,1,1,24,5,3,0,0,0,0,0,9,1
73586,2014160B04651,2,3,2,2,24,5,3,0,0,1,0,0,9,-1
73588,2014160B04671,1,1,1,2,21,5,3,0,0,0,0,0,9,1
73589,2014160B04671,1,2,2,2,22,5,3,0,0,1,0,0,9,1
73670,2014160B05281,1,1,1,1,29,6,3,0,0,0,0,0,9,1
73671,2014160B05281,1,2,2,1,2,1,1,0,0,2,0,0,9,1
73672,2014160B05281,1,3,2,2,22,5,3,0,0,1,0,0,9,1
73673,2014160B05281,1,4,2,1,3,1,3,0,0,2,0,0,9,1
73687,2014160B05371,1,1,1,1,50,8,3,0,0,0,0,0,21,1
73752,2014160C00101,1,1,2,2,73,10,3,0,0,1,0,0,9,1
73753,2014160C00101,2,2,2,2,46,8,3,0,0,1,0,0,9,3
73765,2014160C00221,1,1,1,1,64,9,2,0,0,0,0,0,9,1
73766,2014160C00221,2,2,1,1,54,8,3,0,0,0,0,0,9,1
73816,2014160C00621,1,1,1,1,42,7,3,0,0,0,0,0,9,3
73821,2014160C00671,1,1,1,2,43,7,3,0,0,0,0,0,9,1
73864,2014160C00971,1,1,1,1,32,6,3,0,0,0,0,0,19,-1
73865,2014160C00971,1,3,2,2,20,4,3,0,0,0,0,0,19,3
73866,2014160C00971,2,2,1,1,59,9,3,0,0,0,0,0,9,2
73902,2014160C01241,1,1,1,1,53,8,3,0,0,0,0,0,9,1
73929,2014160C01411,1,1,1,2,27,6,2,0,0,0,0,0,9,1
73961,2014160C01621,1,1,1,1,27,6,3,0,0,0,0,0,9,1
73968,2014160C01671,1,1,1,1,60,9,3,0,0,0,0,0,9,3
74006,2014160C01931,1,2,2,1,43,7,3,0,0,0,0,0,19,2
74007,2014160C01931,2,1,1,1,51,8,3,0,0,0,0,0,19,1
74103,2014160C02561,1,1,1,1,61,9,2,0,0,0,0,0,21,1
74105,2014160C02581,2,1,1,1,67,10,3,0,0,0,0,0,9,2
74106,2014160C02581,2,2,2,2,66,10,3,0,0,1,0,0,9,2
74129,2014160C02741,1,1,1,1,45,7,3,0,0,0,0,0,5,1
74130,2014160C02741,1,2,2,2,41,7,3,0,0,0,0,0,5,1
74177,2014160C03111,1,1,1,1,77,11,3,0,0,0,0,0,9,1
74178,2014160C03111,1,2,2,2,73,10,3,0,0,1,0,0,9,1
74220,2014160C03391,1,1,1,1,23,5,3,0,0,0,0,0,19,1
74232,2014160C03491,1,1,1,2,50,8,3,0,0,0,0,0,9,1
74239,2014160C03571,2,1,2,2,5,1,3,0,0,0,0,0,10,1
74240,2014160C03571,2,2,2,1,7,2,3,0,0,0,0,0,10,1
74241,2014160C03571,2,3,2,1,10,2,3,0,0,0,0,0,10,1
74242,2014160C03571,2,4,2,2,10,2,3,0,0,0,0,0,10,1
74243,2014160C03571,2,5,2,2,29,6,3,0,0,0,0,0,10,1
74266,2014160C03711,2,1,1,2,26,6,3,0,0,0,0,0,9,1
74267,2014160C03711,2,2,2,2,31,6,3,0,0,2,0,0,9,1
74268,2014160C03711,2,3,2,1,30,6,3,0,0,1,0,0,9,1
74327,2014160C04081,2,1,1,2,50,8,3,0,0,0,0,0,19,1
74358,2014160C04371,1,1,1,2,35,6,2,0,0,0,0,0,9,1
74359,2014160C04371,1,3,2,2,26,6,3,0,0,1,0,0,9,1
74360,2014160C04371,1,4,2,1,1,1,3,0,0,2,0,0,9,1
74361,2014160C04371,1,5,2,1,2,1,3,0,0,2,0,0,9,1
74362,2014160C04371,1,6,2,1,4,1,3,0,0,2,0,0,9,1
74363,2014160C04371,2,2,1,1,27,6,3,0,0,0,0,0,9,1
74364,2014160C04371,2,7,2,2,23,5,3,0,0,1,0,0,9,1
74365,2014160C04371,2,8,2,1,1,1,3,0,0,2,0,0,9,1
74415,2014160C04711,1,1,1,1,44,7,2,0,0,0,0,0,9,1
74515,2014160C05551,1,1,1,2,19,4,2,0,0,0,0,0,9,3
74516,2014160C05551,1,2,2,1,19,4,1,0,0,1,0,0,9,3
74794,2014160C07841,1,1,1,2,53,8,3,0,0,0,0,0,9,3
74804,2014160C07901,1,1,2,1,32,6,3,0,0,1,0,0,9,1
74814,2014160C07981,1,1,1,2,30,6,3,0,0,0,0,0,9,1
74874,2014160C08571,1,1,1,2,45,7,3,0,0,0,0,0,9,1
74875,2014160C08571,2,2,1,1,41,7,3,0,0,0,0,0,9,3
74935,2014160C08991,1,2,1,1,26,6,3,0,0,0,0,0,9,2
74936,2014160C08991,2,1,1,2,37,7,3,0,0,0,0,0,9,1
81378,201420N047314,2,1,1,2,35,6,3,0,0,0,0,0,9,1
84545,201420Z000244,2,1,2,1,23,5,3,0,0,1,0,0,9,1
84546,201420Z000244,4,2,2,2,40,7,3,0,0,1,0,0,9,-1
84547,201420Z000284,1,1,1,1,25,5,3,0,0,0,0,0,9,1
84548,201420Z000294,2,1,1,2,26,6,3,0,0,0,0,0,9,1
84549,201420Z000294,2,2,2,2,48,8,3,0,0,2,0,0,9,1
84550,201420Z000294,2,3,2,2,20,4,3,0,0,2,0,0,9,1
84551,201420Z000304,1,1,1,2,23,5,3,0,0,0,0,0,9,1
84552,201420Z000334,2,1,2,1,45,7,3,0,0,1,0,0,9,1
